x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
917.22222222,917.22222222
917.22222222,1350.4761904742859
917.22222222,1783.7301587285715
917.22222222,2216.9841269828576
917.22222222,2650.238095237143
917.22222222,3083.492063491429
917.22222222,3516.7460317457144
917.22222222,3950.0
1350.4761904742859,917.22222222
1783.7301587285715,917.22222222
2216.9841269828576,917.22222222
2650.238095237143,917.22222222
3083.492063491429,917.22222222
3516.7460317457144,917.22222222
3950.0,917.22222222
1783.44444444,1783.44444444
1783.44444444,2216.7555555520003
1783.44444444,2650.066666664
1783.44444444,3083.377777776
1783.44444444,3516.6888888880003
1783.44444444,3950.0
2216.7555555520003,1783.44444444
2650.066666664,1783.44444444
3083.377777776,1783.44444444
3516.6888888880003,1783.44444444
3950.0,1783.44444444
2649.66666663,2649.66666663
2649.66666663,3299.833333315
2649.66666663,3950.0
3299.833333315,2649.66666663
3950.0,2649.66666663
