x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
3949.0,484.1111111111111
3949.0,917.2222222222222
3949.0,1350.3333333333333
3949.0,1783.4444444444443
3949.0,2216.5555555555557
3949.0,2649.6666666666665
3949.0,3082.7777777777774
3949.0,3515.8888888888887
484.11111,3949.0
917.2222212500001,3949.0
1350.3333325,3949.0
1783.4444437500001,3949.0
2216.555555,3949.0
2649.66666625,3949.0
3082.7777775,3949.0
3515.8888887499998,3949.0
3949.0,3949.0
718.2872358884231,1402.3275225397606
1060.3073792140917,2342.020143325669
1402.3275225397604,3281.712764111577
1188.1335462813772,1231.3174508769262
1530.1536896070459,2171.0100716628344
1872.1738329327145,3110.7026924487427
1657.9798566743314,1060.3073792140917
2000.0,2000.0
2342.020143325669,2939.6926207859083
2127.8261670672855,889.2973075512572
2469.8463103929544,1828.9899283371656
2811.8664537186232,2768.682549123074
2597.6724774602394,718.287235888423
2939.6926207859083,1657.9798566743314
