x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
3949.0,484.1111111111111
3949.0,917.2222222222222
3949.0,1350.3333333333333
3949.0,1783.4444444444443
3949.0,2216.5555555555557
3949.0,2649.6666666666665
3949.0,3082.7777777777774
3949.0,3515.8888888888887
484.11111,3949.0
917.2222212500001,3949.0
1350.3333325,3949.0
1783.4444437500001,3949.0
2216.555555,3949.0
2649.66666625,3949.0
3082.7777775,3949.0
3515.8888887499998,3949.0
3949.0,3949.0
3429.494041460546,2023.4008191823411
1552.9766517114488,2009.1863573915475
2447.3279675541203,3481.738478386498
1494.8257741588309,746.7436674136645
3409.3205828818036,3241.9919554205153
3416.6521466928243,690.7861342842646
598.4325941116767,2503.8276932279964
2404.2559709758293,482.3613980676073
1520.1174901830673,3266.746677107544
2411.0805024264605,2496.9557735233784
640.2735680497838,1461.2911248759985
590.6278649773349,3440.2595002980097
2493.9284773827953,1425.4470096047305
557.7359706916807,533.6716987282966
