x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
3949.0,484.1111111111111
3949.0,917.2222222222222
3949.0,1350.3333333333333
3949.0,1783.4444444444443
3949.0,2216.5555555555557
3949.0,2649.6666666666665
3949.0,3082.7777777777774
3949.0,3515.8888888888887
484.11111,3949.0
917.2222212500001,3949.0
1350.3333325,3949.0
1783.4444437500001,3949.0
2216.555555,3949.0
2649.66666625,3949.0
3082.7777775,3949.0
3515.8888887499998,3949.0
3949.0,3949.0
2665.574413240782,2496.7693346188626
2533.157249152834,1645.3042623939696
1655.5387038028425,1371.528679383884
1710.7874537077337,3125.158804600679
973.9448206893924,859.463763636177
953.1053085155788,2388.8712051700245
3275.1517049221357,1901.352842639319
2526.559982419364,3244.6125049124903
895.9294230162261,1659.8416986561397
3163.986917734748,927.7910428372484
2215.6446427079973,843.7856800551567
927.704405441013,3186.6873136642444
1843.6630319601497,2235.3271599753593
3268.043692677519,3071.5576277504097
