x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
3949.0,484.1111111111111
3949.0,917.2222222222222
3949.0,1350.3333333333333
3949.0,1783.4444444444443
3949.0,2216.5555555555557
3949.0,2649.6666666666665
3949.0,3082.7777777777774
3949.0,3515.8888888888887
484.11111,3949.0
917.2222212500001,3949.0
1350.3333325,3949.0
1783.4444437500001,3949.0
2216.555555,3949.0
2649.66666625,3949.0
3082.7777775,3949.0
3515.8888887499998,3949.0
3949.0,3949.0
633.9745962155612,1633.9745962155612
1133.9745962155612,2500.0
1633.9745962155612,3366.025403784439
1066.9872981077806,1383.9745962155612
1566.9872981077806,2250.0
2066.9872981077806,3116.025403784439
1500.0,1133.9745962155612
2000.0,2000.0
2500.0,2866.025403784439
1933.0127018922194,883.9745962155613
2433.0127018922194,1750.0
2933.0127018922194,2616.025403784439
2366.025403784439,633.9745962155613
2866.025403784439,1500.0
