x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
3949.0,484.1111111111111
3949.0,917.2222222222222
3949.0,1350.3333333333333
3949.0,1783.4444444444443
3949.0,2216.5555555555557
3949.0,2649.6666666666665
3949.0,3082.7777777777774
3949.0,3515.8888888888887
484.11111,3949.0
917.2222212500001,3949.0
1350.3333325,3949.0
1783.4444437500001,3949.0
2216.555555,3949.0
2649.66666625,3949.0
3082.7777775,3949.0
3515.8888887499998,3949.0
3949.0,3949.0
2366.025403784439,3366.025403784439
2219.615242270663,2819.615242270663
2073.2050807568876,2273.2050807568876
1926.7949192431122,1726.7949192431122
1780.3847577293368,1180.3847577293368
1633.9745962155614,633.9745962155613
1226.7949192431122,2939.2304845413264
1104.786451314966,2483.888683279847
982.77798338682,2028.5468820183673
860.7695154586736,1573.2050807568876
3139.2304845413264,2426.7949192431124
3017.22201661318,1971.4531179816327
2895.2135486850343,1516.1113167201536
2773.2050807568876,1060.7695154586736
