x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
3949.0,484.1111111111111
3949.0,917.2222222222222
3949.0,1350.3333333333333
3949.0,1783.4444444444443
3949.0,2216.5555555555557
3949.0,2649.6666666666665
3949.0,3082.7777777777774
3949.0,3515.8888888888887
484.11111,3949.0
917.2222212500001,3949.0
1350.3333325,3949.0
1783.4444437500001,3949.0
2216.555555,3949.0
2649.66666625,3949.0
3082.7777775,3949.0
3515.8888887499998,3949.0
3949.0,3949.0
2597.6724774602394,3281.712764111577
2358.6034864761436,2769.0276584669464
2119.534495492048,2256.3425528223156
1880.4655045079521,1743.6574471776844
1641.3965135238561,1230.9723415330536
1402.3275225397606,718.2872358884229
1401.6373038520157,3059.227116277956
1202.4131446986025,2631.989528240764
1003.1889855451896,2204.751940203572
803.9648263917761,1777.5143521663792
3196.035173608224,2222.485647833621
2996.8110144548104,1795.2480597964282
2797.5868553013975,1368.0104717592362
2598.3626961479845,940.7728837220437
