x,y
194.57414971668572,3509.422612320871
621.1053298546399,3584.6315674926145
1047.6365099925938,3659.8405226643586
1474.167690130548,3735.0494778361026
1900.6988702685023,3810.258433007846
2327.230050406456,3885.46738817959
350.85750961692315,2623.0956346098837
777.3886897548773,2698.3045897816273
1203.9198698928312,2773.5135449533714
1630.4510500307854,2848.7225001251154
2056.9822301687395,2923.931455296859
2483.5134103066935,2999.140410468603
2910.0445904446474,3074.3493656403466
3336.5757705826018,3149.5583208120906
3763.1069507205557,3224.7672759838347
80.60968937920666,1661.5597017271525
507.1408695171606,1736.7686568988966
933.6720496551147,1811.9776120706404
1360.2032297930687,1887.1865672423842
1786.7344099310228,1962.395522414128
2213.265590068977,2037.604477585872
2639.796770206931,2112.813432757616
3066.327950344885,2188.0223879293594
3492.859130482839,2263.2313431011034
3919.3903106207936,2338.4402982728475
236.89304927944409,775.2327240161654
663.424229417398,850.4416791879094
1089.9554095553522,925.6506343596532
1516.486589693306,1000.859589531397
1943.0177698312602,1076.0685447031408
2369.5489499692144,1151.2774998748848
2796.0801301071683,1226.4864550466286
3222.6113102451222,1301.6954102183724
3649.1424903830766,1376.9043653901163
1672.7699495935435,114.53261182040981
2099.301129731498,189.74156699215365
2525.832309869452,264.9505221638976
2952.3634900074057,340.1594773356414
3378.8946701453597,415.3684325073852
3805.425850283314,490.5773876791291
2800.0,3950.0
3350.0,3950.0
3900.0,3950.0
50.0,3950.0
50.0,50.0
625.0,50.0
1200.0,50.0
