x,y
3664.9317173105383,2477.415400286347
1247.2521857588893,1554.926843976326
1444.6780006131044,3123.995934125268
2670.301403849571,700.7190529036388
1028.2177513217937,267.9146490182543
726.7356610659597,3761.2973724973986
3033.0212798759712,3790.84329731821
3704.7608391787753,744.3153054569891
3209.849678790088,1731.4053723663044
2489.6098674859927,2431.4088726796026
253.5609501049671,1320.425305870986
830.2307143488088,2148.8778173872597
2001.2083604211923,3746.3488872346534
1881.12107425569,1386.0887167655974
1685.7251760960864,341.62785705945475
867.3277161772696,2863.7638334553167
2542.8162839082006,3022.626563135692
2965.1164632136906,220.04535276176057
3735.4453763083493,2999.0239070712905
1344.5105899782664,3782.6438119813656
2659.8555020741815,1315.9268898078103
3705.515337530258,3671.2358237801127
287.85865815753823,2640.2228269423276
1890.3294156247841,2710.8473843438355
3255.567963962948,596.2579146143491
1970.6703194053923,2029.8547296182815
830.2203575438461,1229.9332608886393
1485.9602894892973,2060.043404265433
631.8133098232888,1656.465932806548
2509.2980005911904,3579.4979112664623
382.19750582759366,202.70305293381352
1297.7473500405058,2535.744179438893
2534.704935604815,1853.9108584065814
3748.9167269836626,1347.2390487451123
214.80638123199878,2063.5609174084316
3052.565360121089,2233.035309538954
3236.8647625409176,3300.0006427928274
1944.7541748621181,3271.8897446262936
3248.829554033109,1135.4684944328146
350.41729375566797,3178.3806313873483
985.5364391783511,3346.2026065815226
822.5856159171792,759.0338836881958
263.28732125969714,736.0457160676758
2327.894666727254,241.32916031070408
205.68562563023556,3679.5682115738655
3666.613730289445,210.80065407526786
3744.7206628266194,1995.8100606715664
1388.4728123521095,892.8105175932262
3121.405311201201,2755.872125246776
2108.792330179885,866.6395987838616
