x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
3949.0,484.1111111111111
3949.0,917.2222222222222
3949.0,1350.3333333333333
3949.0,1783.4444444444443
3949.0,2216.5555555555557
3949.0,2649.6666666666665
3949.0,3082.7777777777774
3949.0,3515.8888888888887
484.11111,3949.0
917.2222212500001,3949.0
1350.3333325,3949.0
1783.4444437500001,3949.0
2216.555555,3949.0
2649.66666625,3949.0
3082.7777775,3949.0
3515.8888887499998,3949.0
3949.0,3949.0
2123.2568334324387,3408.8320528055174
2073.954100059463,2845.29923168331
2024.6513666864878,2281.7664105611034
1975.348633313512,1718.2335894388964
1926.0458999405366,1154.7007683166894
1876.7431665675613,591.1679471944826
1075.445979752357,2790.695809805466
1034.360368608211,2321.0851255369603
993.2747574640648,1851.4744412684545
952.1891463199184,1381.8637569999485
3047.8108536800814,2618.1362430000518
3006.7252425359356,2148.5255587315455
2965.639631391789,1678.9148744630402
2924.5540202476427,1209.3041901945342
