x,y
800.0,3800.0
1235.5714285714282,3800.0
1671.142857142857,3800.0
2106.7142857142853,3800.0
2542.2857142857138,3800.0
2977.857142857142,3800.0
800.0000000000001,2812.5
1235.5714285714282,2812.5
1671.142857142857,2812.4999999999995
2106.7142857142853,2812.5
2542.2857142857138,2812.5
2977.857142857142,2812.5
3413.428571428571,2812.5
3848.9999999999995,2812.5
800.0000000000002,1825.0
1235.5714285714284,1825.0000000000002
1671.1428571428573,1824.9999999999998
2106.714285714286,1825.0000000000002
2542.285714285714,1825.0000000000002
2977.8571428571427,1825.0000000000002
3413.4285714285716,1825.0000000000002
3848.9999999999995,1825.0
800.0000000000005,837.5
1235.5714285714287,837.5
1671.1428571428576,837.5000000000002
2106.714285714286,837.5
2542.285714285714,837.5000000000002
2977.857142857142,837.5000000000002
3413.4285714285716,837.5000000000001
50.0,51.0
50.0,484.22222222222223
50.0,917.4444444444445
50.0,1350.6666666666667
50.0,1783.888888888889
50.0,2217.1111111111113
50.0,2650.3333333333335
50.0,3083.5555555555557
50.0,3516.777777777778
50.0,3950.0
451.0,50.0
888.375,50.0
1325.75,50.0
1763.125,50.0
2200.5,50.0
2637.875,50.0
3075.25,50.0
3512.625,50.0
3950.0,50.0
3400.0,3950.0
3950.0,3950.0
