x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
3949.0,484.1111111111111
3949.0,917.2222222222222
3949.0,1350.3333333333333
3949.0,1783.4444444444443
3949.0,2216.5555555555557
3949.0,2649.6666666666665
3949.0,3082.7777777777774
3949.0,3515.8888888888887
484.11111,3949.0
917.2222212500001,3949.0
1350.3333325,3949.0
1783.4444437500001,3949.0
2216.555555,3949.0
2649.66666625,3949.0
3082.7777775,3949.0
3515.8888887499998,3949.0
3949.0,3949.0
2811.1595753452775,3158.4559306791384
2486.6957452071665,2695.073558407483
2162.2319150690555,2231.6911861358276
1837.7680849309445,1768.3088138641724
1513.3042547928335,1304.9264415925172
1188.8404246547223,841.5440693208616
1594.660636197242,3147.0396680812632
1324.2741110821494,2760.8876911882176
1053.887585967057,2374.7357142951714
783.5010608519644,1988.583737402125
3216.498939148036,2011.416262597875
2946.112414032943,1625.2642857048284
2675.725888917851,1239.112308811783
2405.339363802758,852.9603319187365
