x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
3949.0,484.1111111111111
3949.0,917.2222222222222
3949.0,1350.3333333333333
3949.0,1783.4444444444443
3949.0,2216.5555555555557
3949.0,2649.6666666666665
3949.0,3082.7777777777774
3949.0,3515.8888888888887
484.11111,3949.0
917.2222212500001,3949.0
1350.3333325,3949.0
1783.4444437500001,3949.0
2216.555555,3949.0
2649.66666625,3949.0
3082.7777775,3949.0
3515.8888887499998,3949.0
3949.0,3949.0
591.1679471944826,2123.2568334324387
1357.2123903134607,2766.044443118978
2123.2568334324387,3408.8320528055174
912.5617520377523,1740.2346118729497
1678.6061951567303,2383.022221559489
2444.6506382757084,3025.8098312460284
1233.955556881022,1357.2123903134607
2000.0,2000.0
2766.044443118978,2642.7876096865393
1555.3493617242916,974.1901687539716
2321.3938048432697,1616.977778440511
3087.4382479622477,2259.7653881270503
1876.7431665675613,591.1679471944826
2642.7876096865393,1233.955556881022
