x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11,51.0
917.22125,51.0
1350.3325,51.0
1783.44375,51.0
2216.555,51.0
2649.66625,51.0
3082.7775,51.0
3515.88875,51.0
3949.0,51.0
917.22125,484.11
917.22125,979.0942857142857
917.22125,1474.0785714285714
917.22125,1969.062857142857
917.22125,2464.0471428571427
917.22125,2959.0314285714285
917.22125,3454.0157142857142
917.22125,3949.0
1999.999375,484.11
1999.999375,979.0942857142857
1999.999375,1474.0785714285714
1999.999375,1969.062857142857
1999.999375,2464.0471428571427
1999.999375,2959.0314285714285
1999.999375,3454.0157142857142
1999.999375,3949.0
3082.7775,484.11
3082.7775,979.0942857142857
3082.7775,1474.0785714285714
3082.7775,1969.062857142857
3082.7775,2464.0471428571427
3082.7775,2959.0314285714285
3082.7775,3454.0157142857142
3082.7775,3949.0
3949.0,484.11
3949.0,1061.5916666666667
3949.0,1639.0733333333333
3949.0,2216.5550000000003
3949.0,2794.036666666667
3949.0,3371.5183333333334
3949.0,3949.0
