x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
3949.0,799.7777777777778
3949.0,1249.6666666666667
3949.0,1699.5555555555557
3949.0,2149.4444444444443
3949.0,2599.3333333333335
3949.0,3049.2222222222226
3949.0,3499.1111111111113
756.2222212500001,3949.0
1212.3333325,3949.0
1668.4444437500001,3949.0
2124.555555,3949.0
2580.66666625,3949.0
3036.7777775,3949.0
3492.8888887499998,3949.0
3949.0,3949.0
3106.2177826491074,1483.9745962155619
2702.0725942163695,1250.6412628822284
2297.9274057836315,1017.3079295488948
1893.7822173508935,783.9745962155614
2772.884449315774,2061.3248654051877
2368.739260883036,1827.991532071854
1964.594072450298,1594.6581987385205
1560.44888401756,1361.324865405187
2439.55111598244,2638.675134594813
2035.405927549702,2405.341801261479
1631.2607391169643,2172.0084679281454
1227.1155506842265,1938.675134594812
2106.2177826491065,3216.025403784439
1702.0725942163685,2982.692070451105
1297.9274057836305,2749.3587371177714
893.7822173508927,2516.025403784438
