x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
3949.0,799.7777777777778
3949.0,1249.6666666666667
3949.0,1699.5555555555557
3949.0,2149.4444444444443
3949.0,2599.3333333333335
3949.0,3049.2222222222226
3949.0,3499.1111111111113
756.2222212500001,3949.0
1212.3333325,3949.0
1668.4444437500001,3949.0
2124.555555,3949.0
2580.66666625,3949.0
3036.7777775,3949.0
3492.8888887499998,3949.0
3949.0,3949.0
1000.0,1300.0
1000.0,1766.6666666666667
1000.0,2233.3333333333335
1000.0,2700.0
1666.6666666666665,1300.0
1666.6666666666665,1766.6666666666667
1666.6666666666665,2233.3333333333335
1666.6666666666665,2700.0
2333.333333333333,1300.0
2333.333333333333,1766.6666666666667
2333.333333333333,2233.3333333333335
2333.333333333333,2700.0
3000.0,1300.0
3000.0,1766.6666666666667
3000.0,2233.3333333333335
3000.0,2700.0
