x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
3949.0,799.7777777777778
3949.0,1249.6666666666667
3949.0,1699.5555555555557
3949.0,2149.4444444444443
3949.0,2599.3333333333335
3949.0,3049.2222222222226
3949.0,3499.1111111111113
756.2222212500001,3949.0
1212.3333325,3949.0
1668.4444437500001,3949.0
2124.555555,3949.0
2580.66666625,3949.0
3036.7777775,3949.0
3492.8888887499998,3949.0
3949.0,3949.0
1893.782217350893,3216.025403784439
2297.927405783631,2982.6920704511053
2702.072594216369,2749.3587371177723
3106.217782649107,2516.025403784439
1560.4488840175595,2638.6751345948132
1964.5940724502975,2405.3418012614798
2368.7392608830355,2172.0084679281467
2772.8844493157735,1938.6751345948135
1227.1155506842265,2061.324865405187
1631.2607391169645,1827.991532071854
2035.4059275497027,1594.6581987385207
2439.5511159824405,1361.3248654051877
893.7822173508931,1483.974596215561
1297.9274057836312,1250.6412628822277
1702.0725942163695,1017.3079295488944
2106.2177826491074,783.9745962155614
