x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
3949.0,799.7777777777778
3949.0,1249.6666666666667
3949.0,1699.5555555555557
3949.0,2149.4444444444443
3949.0,2599.3333333333335
3949.0,3049.2222222222226
3949.0,3499.1111111111113
756.2222212500001,3949.0
1212.3333325,3949.0
1668.4444437500001,3949.0
2124.555555,3949.0
2580.66666625,3949.0
3036.7777775,3949.0
3492.8888887499998,3949.0
3949.0,3949.0
1484.2827505583846,3106.3614773790596
1943.8597019640818,3025.325661134492
2403.436653369779,2944.2898448899246
2863.013604775476,2863.254028645357
1368.5172987804312,2449.822975370921
1828.0942501861284,2368.7871591263533
2287.6712015918256,2287.751342881786
2747.2481529975225,2206.7155266372183
1252.7518470024777,1793.2844733627821
1712.3287984081749,1712.2486571182146
2171.905749813872,1631.212840873647
2631.482701219569,1550.1770246290798
1136.9863952245241,1136.7459713546432
1596.5633466302213,1055.7101551100757
2056.1402980359185,974.6743388655083
2515.7172494416154,893.6385226209409
