x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
3949.0,799.7777777777778
3949.0,1249.6666666666667
3949.0,1699.5555555555557
3949.0,2149.4444444444443
3949.0,2599.3333333333335
3949.0,3049.2222222222226
3949.0,3499.1111111111113
756.2222212500001,3949.0
1212.3333325,3949.0
1668.4444437500001,3949.0
2124.555555,3949.0
2580.66666625,3949.0
3036.7777775,3949.0
3492.8888887499998,3949.0
3949.0,3949.0
1299.7214795420598,1000.1950221241955
1140.1120793234145,1438.7182451576195
980.502679104769,1877.2414681910434
820.8932788861237,2315.7646912244672
1926.1832267326652,1228.2084510079746
1766.5738265140199,1666.7316740413987
1606.9644262953743,2105.2548970748226
1447.355026076729,2543.778120108246
2552.6449739232703,1456.2218798917536
2393.035573704625,1894.7451029251777
2233.4261734859797,2333.2683259586015
2073.8167732673346,2771.791548992025
3179.106721113876,1684.2353087755325
3019.497320895231,2122.7585318089564
2859.8879206765855,2561.2817548423805
2700.2785204579404,2999.804977875804
