x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
3949.0,799.7777777777778
3949.0,1249.6666666666667
3949.0,1699.5555555555557
3949.0,2149.4444444444443
3949.0,2599.3333333333335
3949.0,3049.2222222222226
3949.0,3499.1111111111113
756.2222212500001,3949.0
1212.3333325,3949.0
1668.4444437500001,3949.0
2124.555555,3949.0
2580.66666625,3949.0
3036.7777775,3949.0
3492.8888887499998,3949.0
3949.0,3949.0
820.8932788861237,1684.235308775533
980.5026791047691,2122.758531808957
1140.1120793234145,2561.281754842381
1299.7214795420598,2999.804977875805
1447.355026076729,1456.2218798917536
1606.9644262953743,1894.7451029251777
1766.5738265140199,2333.2683259586015
1926.1832267326652,2771.791548992025
2073.816773267334,1228.2084510079746
2233.4261734859797,1666.7316740413987
2393.035573704625,2105.2548970748226
2552.6449739232708,2543.778120108246
2700.27852045794,1000.1950221241955
2859.8879206765855,1438.7182451576195
3019.497320895231,1877.2414681910434
3179.1067211138766,2315.7646912244672
