x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
3949.0,799.7777777777778
3949.0,1249.6666666666667
3949.0,1699.5555555555557
3949.0,2149.4444444444443
3949.0,2599.3333333333335
3949.0,3049.2222222222226
3949.0,3499.1111111111113
756.2222212500001,3949.0
1212.3333325,3949.0
1668.4444437500001,3949.0
2124.555555,3949.0
2580.66666625,3949.0
3036.7777775,3949.0
3492.8888887499998,3949.0
3949.0,3949.0
3179.106721113876,2315.7646912244672
3019.497320895231,1877.2414681910432
2859.8879206765855,1438.7182451576193
2700.2785204579404,1000.1950221241955
2552.644973923271,2543.778120108246
2393.0355737046257,2105.254897074822
2233.42617348598,1666.7316740413983
2073.8167732673346,1228.2084510079744
1926.1832267326656,2771.791548992025
1766.5738265140203,2333.2683259586015
1606.9644262953748,1894.7451029251774
1447.3550260767295,1456.2218798917536
1299.7214795420598,2999.804977875805
1140.1120793234145,2561.281754842381
980.502679104769,2122.758531808957
820.8932788861237,1684.235308775533
