x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
3949.0,799.7777777777778
3949.0,1249.6666666666667
3949.0,1699.5555555555557
3949.0,2149.4444444444443
3949.0,2599.3333333333335
3949.0,3049.2222222222226
3949.0,3499.1111111111113
756.2222212500001,3949.0
1212.3333325,3949.0
1668.4444437500001,3949.0
2124.555555,3949.0
2580.66666625,3949.0
3036.7777775,3949.0
3492.8888887499998,3949.0
3949.0,3949.0
2700.27852045794,2999.8049778758045
2859.8879206765855,2561.281754842381
3019.497320895231,2122.758531808957
3179.1067211138766,1684.2353087755332
2073.8167732673346,2771.791548992025
2233.42617348598,2333.2683259586015
2393.0355737046257,1894.7451029251774
2552.644973923271,1456.2218798917538
1447.3550260767292,2543.778120108246
1606.9644262953748,2105.2548970748226
1766.5738265140203,1666.7316740413985
1926.1832267326658,1228.2084510079749
820.8932788861235,2315.764691224467
980.502679104769,1877.241468191043
1140.1120793234145,1438.718245157619
1299.72147954206,1000.1950221241954
