x,y
51.0,51.0
51.0,484.1111111111111
51.0,917.2222222222222
51.0,1350.3333333333333
51.0,1783.4444444444443
51.0,2216.5555555555557
51.0,2649.6666666666665
51.0,3082.7777777777774
51.0,3515.8888888888887
51.0,3949.0
484.11111,51.0
917.2222212500001,51.0
1350.3333325,51.0
1783.4444437500001,51.0
2216.555555,51.0
2649.66666625,51.0
3082.7777775,51.0
3515.8888887499998,51.0
3949.0,51.0
3949.0,799.7777777777778
3949.0,1249.6666666666667
3949.0,1699.5555555555557
3949.0,2149.4444444444443
3949.0,2599.3333333333335
3949.0,3049.2222222222226
3949.0,3499.1111111111113
756.2222212500001,3949.0
1212.3333325,3949.0
1668.4444437500001,3949.0
2124.555555,3949.0
2580.66666625,3949.0
3036.7777775,3949.0
3492.8888887499998,3949.0
3949.0,3949.0
2863.013604775476,1136.7459713546432
2403.4366533697785,1055.7101551100757
1943.8597019640815,974.6743388655083
1484.2827505583846,893.6385226209408
2747.2481529975225,1793.2844733627817
2287.6712015918256,1712.2486571182142
1828.0942501861282,1631.2128408736467
1368.5172987804312,1550.1770246290794
2631.482701219569,2449.82297537092
2171.905749813872,2368.7871591263524
1712.3287984081746,2287.751342881785
1252.7518470024777,2206.7155266372174
2515.7172494416154,3106.3614773790596
2056.140298035918,3025.325661134492
1596.563346630221,2944.2898448899246
1136.9863952245241,2863.254028645357
